sentence_id,dialogue_id,utterance_de,speaker,label,orig_dialogue_id
6,222,"Williams-Sonoma, auf Seite 27 im Herbstkatalog.",Monica,neutral,223
7,222,"Ich hoffe, du kannst 5 Wochen warten.",Chandler,neutral,223
8,222,Joey wird tagsüber mit der Sendung beschäftigt sein.,Chandler,neutral,223
9,222,"Ja, na und?",Monica,neutral,223
10,222,"Möchtest du mit 'dem Besten, den du je hattest', zusammen sein?",Chandler,neutral,223
11,222,NOT FOUND,Monica,neutral,223
12,222,Wieso?,Chandler,surprise,223
13,222,Wieso?,Monica,neutral,223
14,222,Was willst du damit sagen?,Chandler,neutral,223
0,223,Und wie heißt du?,Joey,neutral,224
1,223,- Ich heiße Jake. - Joey.,Man,neutral,224
2,223,- Wie findest du die Knicks? - Super finde ich die.,Joey,neutral,224
3,223,NOT FOUND,Jake,neutral,224
4,223,Das geht mir genauso. Dienstag spielen sie. Gehen wir hin?,Joey,joy,224
5,223,Das geht mir genauso. Dienstag spielen sie. Gehen wir hin?,Jake,joy,224
0,224,"- Ross. - Hi. Entschuldige,",Carol,disgust,225
1,224,"- hast du schon geschlafen? - Äh, nein.",Ross,neutral,225
2,224,"- Ross. - Hi. Entschuldige,",Carol,joy,225
3,224,Das war genial von dir.,Ross,joy,225
4,224,"Ich musste eine neue Batterie besorgen, ich habe die Beste genommen,",Ross,neutral,225
5,224,"Ich musste eine neue Batterie besorgen, ich habe die Beste genommen,",Ross,neutral,225
6,224,Das war genial von dir.,Carol,joy,225
7,224,"Aber was soll's, sagen wir $110, ok?",Ross,neutral,225
8,224,"Ja, ok, ich gebe dir morgen das Geld.",Carol,neutral,225
9,224,NOT FOUND,Ross,sadness,225
10,224,"Ja, natürlich. Wiedersehen.",Carol,neutral,225
11,224,"ROSS: So, jetzt muss ich aber gehen.",Ross,neutral,225
0,225,"Ja, richtig, heute ist ja deine Party!",Rachel,surprise,226
1,225,"Du siehst toll aus. Gut, dass du gekommen bist.",Danny,joy,226
2,225,"Irgendwann ist jede Gala zu Ende, so ist das Leben nun mal.",Rachel,neutral,226
3,225,"Lauf bitte nicht weg, ich bin gleich wieder da.",Danny,neutral,226
4,225,NOT FOUND,Rachel,neutral,226
5,225,"Ich dachte, das ist kein Spiel.",Monica,neutral,226
6,225,"Hast du nicht gehört? Er freut sich, dass ich gekommen bin.",Rachel,neutral,226
7,225,"Das ist Tom. Das ist die Frau, von der ich dir erzählt habe.",Danny,neutral,226
8,225,Du erzählst schon fremden Leuten von mir?,Rachel,surprise,226
9,225,Du arbeitest bei Bloomingdale's? Meine Mom hat das immer 'Bloomies' genannt.,Danny,joy,226
10,225,NOT FOUND,Tom,neutral,226
11,225,"Alles klar. Und nun rühren, Soldat!",Rachel,neutral,226
12,225,NOT FOUND,Tom,surprise,226
13,225,- Was? - Du kannst dir das Theater sparen.,Rachel,neutral,226
17,225,Ich werde mal zu meinem Freund rübergehen.,Tom,sadness,226
18,225,"Sag ihm, dass es ein netter Versuch war.",Rachel,disgust,226
19,225,NOT FOUND,Rachel,joy,226
20,225,Ich will was trinken.,Monica,neutral,226
21,225,Ja.,Rachel,joy,226
0,226,Leider irrst du dich da.,Joey,neutral,227
0,227,NOT FOUND,Phoebe,anger,228
1,227,"Ich wollte mich bei dir entschuldigen, für das, was ich behauptet habe.",Joey,sadness,228
2,227,"Ich verspreche dir, keine Gitarre anzurühren, bis du es erlaubst.",Joey,neutral,228
3,227,- Bin ich denn schon so weit? - Klar.,Joey,surprise,228
4,227,Wow. Cool.,Phoebe,joy,228
5,227,Wow. Cool.,Joey,joy,228
6,227,- War der Akkord wenigstens richtig... - Nein.,Joey,neutral,228
7,227,"Oh, mein Gott.",Phoebe,anger,228
0,228,"- War ein lustiger Abend, nicht? - Ja.",Jill,neutral,229
1,228,"Ja, und danke, dass ich telefonieren durfte,",Chandler,joy,229
2,228,"Alles Gute, Chandler.",Jill,neutral,229
3,228,"Hi. Ich habe die Kontonummer 7143457. Ich weiß nicht, ob sie das aufgenommen haben,",Chandler,neutral,229
4,228,aber ich hätte gern eine Kopie von dem Band.,Chandler,neutral,229
0,229,"Beachten Sie bitte die Kombination, diese Marinebluse über einem...",Lecturer,neutral,230
1,229,"Ich bin froh, dass wir hergekommen sind.",Ross,joy,230
0,230,NOT FOUND,Ross,neutral,231
1,230,"Ich rufe nachher zurück, in meinem Büro ist es brenzlig geworden.",Rachel,neutral,231
2,230,-Was willst du eigentlich? -Es tut mir leid.,Rachel,neutral,231
3,230,NOT FOUND,Ross,neutral,231
4,230,"Hey, du telefonierst ja gar nicht mehr, wie wär's jetzt mit Wein,",Ross,neutral,231
5,230,Du willst es wohl nicht kapieren. Ich habe keine Zeit.,Rachel,neutral,231
6,230,"-Sophie, hat sie 10 Minuten Zeit? -Ich habe zu tun!",Ross,neutral,231
7,230,-Du wirst ja wohl 10 Minuten haben. -Ich habe keine Zeit!,Rachel,anger,231
8,230,"-Sophie, hat sie 10 Minuten Zeit? -Ich habe zu tun!",Ross,neutral,231
9,230,NOT FOUND,Rachel,anger,231
10,230,"Hör auf, mich anzubrüllen. Ich habe dich die ganze Woche kaum gesehen.",Ross,sadness,231
11,230,Würdest du jetzt bitte gehen? Ich rufe dich nachher an.,Rachel,neutral,231
12,230,"-Ja, aber was... -Wiedersehen!",Ross,neutral,231
13,230,"-Ja, aber was... -Wiedersehen!",Rachel,neutral,231
14,230,NOT FOUND,Sophie,neutral,231
0,231,"- Du kriegst schon noch eins. - Oh, ja. Und wann?",Monica,surprise,232
1,231,CHANDLER: Ich mach dir einen Vorschlag.,Chandler,neutral,232
2,231,"Wenn wir 40 sind und du noch nicht verheiratet bist,",Chandler,neutral,232
3,231,Warum sollte ich mit 40 noch nicht verheiratet sein?,Monica,surprise,232
4,231,"Oh, nein, nein, nein. Ich meinte das rein hypothetisch.",Chandler,neutral,232
5,231,"Gut, hypothetisch, warum bin ich mit 40 noch nicht verheiratet?",Monica,anger,232
6,231,"- Nein. Nein, nein. - Nein, nein, nein? Was ist es?",Chandler,neutral,232
7,231,Gibt es was 'Unheiratbares' an mir?,Monica,anger,232
8,231,- Hey. - Hey. Oh.,Chandler,neutral,232
9,231,- Ähm... - Wie bitte?,Monica,surprise,232
10,231,"Ach, du lieber Himmel, eben hat mich eine Wespe gestochen.",Chandler,surprise,232
11,231,- Hey. - Hey. Oh.,Rachel,neutral,232
12,231,"Hey, das ist aber ein elegantes Kleidchen.",Phoebe,surprise,232
13,231,Du hast dich noch mal umgezogen?,Monica,surprise,232
14,231,"Ähm, ist Dr. Franzblau schon vorbeigekommen?",Rachel,neutral,232
15,231,"Nein, bis jetzt nicht.",Monica,neutral,232
16,231,"Ja, wo ist er denn nur? Er müsste doch hier sein.",Rachel,surprise,232
17,231,Ist dein Vater vielleicht Arzt?,Chandler,neutral,232
18,231,"Ja, wieso?",Rachel,neutral,232
19,231,Nur so.,Chandler,neutral,232
0,232,dir ein frohes Weihnachtsfest zu wünschen!,Ross,joy,233
1,232,"Und wo ist der Weihnachtsmann, verehrtes liebes Gürteltier?",Monica,surprise,233
1,233,"- Das darf niemand wissen. - Ja, aber bitte geben Sie's mir jetzt.",The Woman,joy,234
2,233,"BEIDE: Ja, ja, das ist sie.",Chandler,neutral,234
3,233,"- Danke. - Unglaublich,",The Woman,neutral,234
4,233,dass die sich nicht an die Regeln halten.,Monica,surprise,234
5,233,"Weißt du, was sinnvoll wäre? Keine Pralinen herzustellen.",Chandler,neutral,234
6,233,"Weißt du, was sinnvoll wäre? Keine Pralinen herzustellen.",Chandler,anger,234
8,233,Und dadurch mögen sie dich.,Chandler,neutral,234
9,233,Wenn du meinst.,Monica,neutral,234
10,233,"Wolltest du Köchin werden, damit die Menschen dich gern haben?",Chandler,surprise,234
11,233,"Willst du wirklich darüber reden, wie man sich beliebt macht, Witzbold?",Monica,anger,234
0,234,"Wir waren gerade so weit, ins neue Millennium zu tanzen,",Monica,anger,235
1,234,die Tanzeinlage aus der achten Klasse vorzuführen?,Rachel,surprise,235
2,234,Doch. Wir mussten die Nummer ein bisschen aktualisieren.,Monica,joy,235
3,234,Also konntet ihr das Ende anders gestalten.,Rachel,joy,235
4,234,Wieso? Wir hätten's auch wie früher tanzen können.,Monica,surprise,235
5,234,"Ich weiß nicht. Damals warst du viel dicker. Ich meine, kräftiger.",Ross,joy,235
6,234,"Ich würde das schaffen, hörst du?",Monica,neutral,235
7,234,"5, 6, 7, 8.",Monica and Ross,neutral,235
8,234,- Ich schaff's nicht! - ROSS: Ah!,Monica,sadness,235
9,234,"Wenn ihr so tanzt, dann kommt ihr ins Fernsehen.",Chandler,neutral,235
0,235,JOEY: Hi.,Joey,joy,236
1,235,"Na, was hätten Sie denn gern? Wir haben Souvenirs oder Postkarten...",The Vendor,neutral,236
2,235,Der sieht gut aus. Wie findest du den?,Joey,neutral,236
3,235,"Ich kaufe mir ein Hemd, auf dem steht: 'Mein bester Freund ist ein Blödmann'.",Chandler,neutral,236
4,235,Der sieht gut aus. Wie findest du den?,Joey,neutral,236
5,235,Willst du den kaufen? Du hast mich schon genug in Verlegenheit gebracht.,Chandler,anger,236
6,235,Willst du den kaufen? Du hast mich schon genug in Verlegenheit gebracht.,Joey,surprise,236
7,235,"Ich tue jetzt so, als wenn ich dich nicht kenne.",Chandler,neutral,236
9,235,"Wie kommt es dann, dass ich hier niemanden mit so einem Ding sehe?",Chandler,neutral,236
10,235,"Na, das sind alles Touristen.",The Vendor,neutral,236
11,235,dann kannst du den Rest des Tages allein verbringen.,Chandler,disgust,236
12,235,"Wenn ich mich zwischen dir und dem Hut entscheiden soll, wähle ich den Hut.",Joey,neutral,236
13,235,NOT FOUND,The Vendor,anger,236
14,235,- Meinen Glückwunsch. - Danke.,Joey,joy,236
15,235,"Ich gehe. Ich habe keine Lust mehr, mich zu blamieren.",Chandler,anger,236
0,236,"- Eine leere Vase bin ich also, ja? - Was ist?",Monica,surprise,237
1,236,Oh.,Julio,surprise,237
2,236,"diese Gedichte zu verfassen, die etwas anderes beschreiben, als sie meinen.",Monica,anger,237
3,236,"Ich finde es amüsant, diese dummen Zeitschriften zu lesen",Monica,neutral,237
4,236,- oder so Zeug zu schreiben. - Nun beruhige dich doch.,Julio,surprise,237
5,236,"Du hast nicht das Recht, über mich zu urteilen",Monica,anger,237
6,236,"Ich habe in diesem Gedicht doch nicht dich beschrieben, Monica.",Julio,surprise,237
7,236,Was?,Monica,surprise,237
8,236,"Also, es schmerzt mich, dass du das gedacht hast.",Julio,sadness,237
9,236,Es tut mir leid... Meine Freundin Phoebe...,Monica,sadness,237
10,236,"Na ja, ha, alle amerikanischen Frauen, meine ich natürlich.",Julio,neutral,237
11,236,NOT FOUND,Monica,neutral,237
0,237,"Ok, zurück, stopp!",Ross,neutral,238
1,237,"Ich sage euch, was wir tun, Leute.",Phoebe,neutral,238
2,237,"Ich werde den Lieferwagen knacken, den Leerlauf einlegen,",Phoebe,neutral,238
3,237,"ihr schiebt ihn vor, dann kann Ross aus der Lücke raus.",Phoebe,neutral,238
4,237,NOT FOUND,Phoebe,neutral,238
5,237,Ok? Gut. Dann los.,Phoebe,neutral,238
6,237,"Weg hier, Leute!",Phoebe,neutral,238
0,238,"Und da weiß man, dass bis 2030 Computer entwickelt werden,",Ross,neutral,239
1,238,"was du im Kopf hast, auf den Computer übertragen...",Ross,neutral,239
2,238,Und existierst dann als Maschine.,Janine,joy,239
3,238,"Äh, also, Janine, weißt du, was gerade zwischen uns beiden abläuft?",Ross,joy,239
4,238,NOT FOUND,Ross,neutral,239
5,238,"Aha, ich gehe jetzt los.",Janine,fear,239
6,238,(IMITIERT TROMMELWIRBEL),Chandler,joy,239
0,239,"Ich versuche, Chandler zu erklären, wie ein Flugzeug in der Luft bleibt.",Monica,neutral,240
1,239,Natürlich. Das ist eine Kombination des Bernoulli-Gesetzes,David,neutral,240
2,239,NOT FOUND,Monica,neutral,240
3,239,Ja. Das heißt: 'Es hat etwas mit Wind zu tun'.,Chandler,fear,240
4,239,Ich muss noch ein paar Dinge erledigen.,Monica,neutral,240
5,239,NOT FOUND,Phoebe,neutral,240
6,239,oder sollen Mike und ich euch dort treffen?,Phoebe,neutral,240
0,240,"Mikes Schwester gibt heute Abend eine Party, und er wird auch da sein.",Phoebe,anger,241
1,240,"Sie meinte: 'Keine Sorge. Er sagte mir, es sei ok, wenn du kommst.'",Phoebe,sadness,241
2,240,NOT FOUND,Phoebe,neutral,241
3,240,"Sie meinte: 'Keine Sorge. Er sagte mir, es sei ok, wenn du kommst.'",Phoebe,anger,241
4,240,"Jetzt muss ich hingehen, damit er denkt, mir macht es auch nichts.",Phoebe,joy,241
5,240,NOT FOUND,Rachel,anger,241
6,240,Ach! Sexualpolitik!,Phoebe,neutral,241
7,240,"Du willst, dass er leidet, deshalb musst du toll aussehen.",Rachel,neutral,241
8,240,Daran hatte ich noch gar nicht gedacht.,Phoebe,anger,241
9,240,"Pheebs, ich gehe mit Charlie shoppen.",Rachel,neutral,241
10,240,"- Komm doch mit, dann helfe ich dir. - Das wäre großartig.",Phoebe,joy,241
11,240,Ist das nicht nett? Ihr 3 probiert zusammen nuttige Dessous an.,Joey,disgust,241
12,240,NOT FOUND,Rachel,disgust,241
13,240,- Das machen wir doch gar nicht. - Warum verdirbst du mir die Freude?,Joey,disgust,241
0,241,Du erinnerst dich bestimmt an mich.,Chandler,joy,242
1,241,"Hi, guten Tag, Bremse.",Julie,neutral,242
2,241,Ich werd's später erklären.,Chandler,neutral,242
3,241,Ist mir schon klar.,Monica,neutral,242
4,241,"Ich hätte dich nie verlassen dürfen, bloß weil du dick wurdest.",Chandler,neutral,242
5,241,Darum hast du mit mir Schluss gemacht?,Julie,surprise,242
6,241,"Tja, dann wäre die Arbeit wohl erledigt.",Chandler,sadness,242
0,242,Ross! Ross!,Ross,joy,243
1,242,Ross! Ross!,Rachel,surprise,243
0,243,"- Hallo, Leute. - MONICA: Hi.",Ross,neutral,244
1,243,"Ich wollte mich noch bedanken, für unser kleines Gespräch vorhin.",Ross,neutral,244
3,243,Das wollt ich eigentlich. Aber nach dem Gespräch mit dir sprach ich mit Joey.,Ross,neutral,244
4,243,"Gut, und was hat der liebe Joey gesagt?",Rachel,fear,244
5,243,Ich soll mich überwinden und es einfach tun.,Ross,neutral,244
6,243,"Ich hab sehr gründlich nachgedacht, was ihr beide mir sagtet.",Ross,neutral,244
0,244,Ah.,Phoebe,joy,245
1,244,Irgendwann strich er durch meine Haare und streichelte mir den Hals.,Phoebe,joy,245
2,244,"Hör auf, Phoebe, ich werde schon ganz unruhig.",Monica,joy,245
3,244,Ich dachte die ganze Zeit nur: 'Küsst er mich?',Phoebe,joy,245
4,244,- Und hat er? - Das erzähle ich dir nicht.,Monica,neutral,245
5,244,Der Knutschfleck spricht für sich selbst.,Phoebe,joy,245
6,244,"Ok, ok, das reicht, danke sehr.",Monica,neutral,245
7,244,"Ich finde ihn toll. Ich hab das Gefühl, 10 Gläser getrunken zu haben.",Phoebe,joy,245
8,244,"Oh. Das Gefühl hatte ich nicht mehr, seit ich anfing, mit Chandler auszugehen.",Monica,joy,245
9,244,"- Wow, ich werde es wohl nie wieder haben. - Du redest wie ein Kerl.",Monica,sadness,245
10,244,NOT FOUND,Phoebe,disgust,245
11,244,"Ha. Nein, dann würde ich sagen: 'Ich werde nie wieder mit einer anderen schlafen.' Ha.",Monica,disgust,245
12,244,NOT FOUND,Monica,surprise,245
13,244,Ich werde nie wieder mit einem anderen Mann schlafen können!,Monica,sadness,245
14,244,"Vor lauter Hochzeitsvorbereitungen habe ich vergessen, was ich aufgebe.",Monica,surprise,245
15,244,Ich werde nie wieder einen ersten Kuss bekommen.,Monica,sadness,245
16,244,Du wirst einen letzten Kuss bekommen.,Phoebe,neutral,245
0,245,"Es ist so lieb, dass du noch mal gekommen bist.",Ross,joy,246
1,245,"Dann bin ich ja beruhigt, ich dachte schon, es wird unangenehm.",Mona,sadness,246
2,245,Ich muss dir etwas sagen.,Rachel,neutral,246
3,245,"Es tut mir wirklich leid, dass mein Vater dich angeschrien hat.",Rachel,neutral,246
4,245,Du hast dich wacker geschlagen. Wie hast du das bloß hinbekommen?,Rachel,neutral,246
5,245,- Zur Sache. - Ist gut. Ähm...,Ross,neutral,246
6,245,Ross und ich waren eine Weile zusammen.,Rachel,neutral,246
0,246,"Also, wo ist der Truthahn?",Joey,neutral,247
1,246,"- Das ist doch meine Umstandshose! - Nein, das ist meine Thanksgivinghose!",Phoebe,surprise,247
2,246,"- Das ist doch meine Umstandshose! - Nein, das ist meine Thanksgivinghose!",Joey,joy,247
0,247,NOT FOUND,Phoebe,neutral,248
1,247,Nein! Nein! Ja!,Phoebe,anger,248
3,247,"Ah, nun sieh dir das hier an.",Phoebe,joy,248
4,247,"Du hast so schön vorgearbeitet, und nun ist alles hin.",Phoebe,joy,248
5,247,"Nein, fang kein neues Spiel an! Ich bin dran! Phoebe?",Monica,anger,248
6,247,"Oh, ich habe dich gar nicht gehört, weil ich dauernd gewinne.",Phoebe,joy,248
7,247,- Phoebe will nicht aufhören. - Na und? Das Spiel ist dumm.,Monica,anger,248
0,248,"Ich habe den Raum verlassen, weil du Huhn gegessen hast.",Rachel,neutral,249
1,248,"Ich dachte, du hast dich gefürchtet, weil ich den Vogel laufen ließ.",Joey,neutral,249
2,248,"Es lohnt sich einfach nicht, einen ganzen Vogel für 3 Leute zu machen.",Monica,neutral,249
3,248,"Ja, aber Truthahn gehört doch zu Thanksgiving!",Joey,joy,249
4,248,Thanksgiving ohne Truthahn ist doch wie der 4. Juli ohne Apfeltorte.,Joey,sadness,249
5,248,Oder wie ein Freitag ohne 2 Pizzen.,Joey,sadness,249
6,248,Na gut. Aber wir werden so einen Vogel nicht aufessen.,Monica,sadness,249
7,248,"Ich gebe dir mein Ehrenwort, den Vogel aufzuessen.",Joey,joy,249
8,248,"Willst du einen ganzen Truthahn essen, an einem Tag?",Monica,neutral,249
9,248,NOT FOUND,Joey,joy,249
10,248,"Ja, genau, denn ich bin ein Tribbiani! Und Essen gehört zu unserer Stärke.",Joey,joy,249
11,248,NOT FOUND,Joey,neutral,249
13,248,"wir lesen nicht viel und wir laufen nicht schnell, aber essen können wir!",Joey,joy,249
0,249,"Wow, ist das riesig hier.",Phoebe,surprise,250
1,249,"Hier, sieh mal.",Chandler,joy,250
2,249,Du hast ja ein Fenster!,Phoebe,surprise,250
3,249,"- Und mit 'ner schönen Aussicht auf... - Ja, siehst du das? Der Typ pinkelt.",Chandler,joy,250
4,249,"- Und mit 'ner schönen Aussicht auf... - Ja, siehst du das? Der Typ pinkelt.",Phoebe,surprise,250
5,249,"- Hi, Steve. - Hallo, Monica.",Monica,neutral,250
6,249,"Hallo, Angestellte.",Rachel,neutral,250
0,250,"Ich kriege das einfach nicht hin, mich mit der linken Hand zu schminken.",Rachel,anger,251
1,250,Ok. Entscheiden wir uns für diesen Pinsel.,Rachel,neutral,251
2,250,- Das hier vielleicht? - Ist gut. Ok.,Ross,neutral,251
3,250,Reicht.,Rachel,neutral,251
4,250,Reicht.,Ross,neutral,251
5,250,"Und nun streich's mir bitte übers Lid. Ganz, ganz gleichmäßig.",Rachel,neutral,251
6,250,"Streich, streich...",Joey,sadness,251
0,251,"Also, wo genau ist denn Ihr Zoo?",Ross,neutral,252
1,251,"Nun ja, genau betrachtet ist es eigentlich kein Zoo. Es ist ein...",Dr. Baldhara,neutral,252
2,251,Darf ich Ihnen über Marcel ein paar Fragen stellen?,Dr. Baldhara,neutral,252
3,251,- Ja. - Ja. Ähm...,Ross,neutral,252
4,251,"Wie verhält er sich, wenn er mit anderen Tieren kämpft?",Dr. Baldhara,neutral,252
5,251,"Marcel ist sehr friedfertig, er kämpft nicht.",Ross,neutral,252
6,251,"Hm. Auch nicht, wenn er bedroht wird?",Dr. Baldhara,neutral,252
7,251,"Tja, das weiß ich nicht, wieso fragen Sie?",Ross,neutral,252
8,251,"Wie ist es mit Gegenständen, kann er damit umgehen?",Dr. Baldhara,neutral,252
9,251,"Er kann eine Banane festhalten, wenn Sie das damit meinen.",Ross,neutral,252
10,251,Was ist mit einem Hammer oder einem Taschenmesser?,Dr. Baldhara,neutral,252
13,251,"Sonst wäre das doch zu brutal, oder?",Dr. Baldhara,neutral,252
14,251,(KEUCHT) San Diego hat zugesagt.,Joey,joy,252
15,251,"Als wir vom Spaziergang nach Hause kamen, da klingelte das Telefon und...",Joey,neutral,252
16,251,- Er kann zu ihnen. - Er kann zu ihnen? Ah!,Chandler,neutral,252
17,251,Er geht nach San Diego. San Diego. Yeah!,Ross,joy,252
18,251,"Glauben Sie mir, mein Lieber, das ist ein Fehler, nichts gegen San Diego,",Dr. Baldhara,disgust,252
19,251,"aber wenn Sie ihn mir geben, kann ich ihn gegen ein blindes Kaninchen",Dr. Baldhara,neutral,252
0,252,"Und danke, dass jemand an die Tür geklopft hat, als ich da drin war.",Chandler,neutral,253
1,252,Das hat die Sache wirklich beschleunigt.,Chandler,joy,253
2,252,"Janice, du bist noch nicht fort?",Chandler,surprise,253
3,252,"Janice, du bist noch nicht fort?",Chandler,surprise,253
4,252,Sid ist noch drin.,Janice,neutral,253
5,252,"Zuhause gibt's keine Pornos, daher ist das hier wie Urlaub für ihn.",Janice,joy,253
6,252,Hast du's geschafft und deine Probe produziert?,Janice,surprise,253
7,252,Hast du's geschafft und deine Probe produziert?,Janice,neutral,253
8,252,"- Ja, das Schlimmste ist vorbei. - Das ist doch nicht das Schlimmste.",Chandler,joy,253
9,252,Das kommt noch. Bist du nicht wegen der Ergebnisse beunruhigt?,Janice,fear,253
10,252,Ich habe noch nicht mal über die Ergebnisse nachgedacht.,Chandler,joy,253
11,252,"Tja, vermutlich ist es das auch.",Janice,neutral,253
0,253,Phoebe? Wo ist deine Handtasche?,Monica,fear,254
1,253,- Gib es mir! - Nein!,Monica,anger,254
2,253,- Gib es mir! - Du kriegst es nicht.,Phoebe,anger,254
3,253,- Gib es mir! - Nein!,Monica,anger,254
4,253,NOT FOUND,Phoebe,anger,254
5,253,- Ich fasse da rein. - Von wegen.,Monica,anger,254
6,253,Aha!,Phoebe,anger,254
7,253,"- MONICA: Phoebe, komm her! - Nein!",Monica,neutral,254
8,253,Aha!,Monica,joy,254
9,253,"Du kannst mich mal, Monica Geller Bindestrich Bing!",Phoebe,anger,254
